meeting_no,meeting_date,monitoring_index,line_number,token,part_of_speech,part_of_speech2,part_of_speech3,part_of_speech4,infl_type,base_form
18,2020-11-05,1,43,国,名詞,一般,,,,国
18,2020-11-05,1,43,指標,名詞,一般,,,,指標
18,2020-11-05,1,43,目安,名詞,一般,,,,目安
18,2020-11-05,1,43,ステージ,名詞,一般,,,,ステージ
18,2020-11-05,1,43,相当,名詞,サ変接続,,,,相当
18,2020-11-05,1,43,ステージ,名詞,一般,,,,ステージ
18,2020-11-05,1,43,移行,名詞,サ変接続,,,,移行
18,2020-11-05,2,1,日,名詞,固有名詞,地域,国,,日
18,2020-11-05,2,1,平均,名詞,サ変接続,,,,平均
18,2020-11-05,2,1,前回,名詞,一般,,,,前回
18,2020-11-05,2,1,件,名詞,一般,,,,件
18,2020-11-05,2,1,月,名詞,一般,,,,月
18,2020-11-05,2,1,日時,名詞,一般,,,,日時
18,2020-11-05,2,1,件,名詞,一般,,,,件
18,2020-11-05,2,1,増加,名詞,サ変接続,,,,増加
18,2020-11-05,2,2,コメント,名詞,サ変接続,,,,コメント
18,2020-11-05,2,2,感染,名詞,サ変接続,,,,感染
18,2020-11-05,2,2,拡大,名詞,サ変接続,,,,拡大
18,2020-11-05,2,2,早期,名詞,一般,,,,早期
18,2020-11-05,2,2,予兆,名詞,一般,,,,予兆
18,2020-11-05,2,2,指標,名詞,一般,,,,指標
18,2020-11-05,2,2,モニタリング,名詞,一般,,,,モニタリング
18,2020-11-05,2,3,患者,名詞,一般,,,,患者
18,2020-11-05,2,3,急速,名詞,形容動詞語幹,,,,急速
18,2020-11-05,2,3,増加,名詞,サ変接続,,,,増加
18,2020-11-05,2,3,前,名詞,副詞可能,,,,前
18,2020-11-05,2,3,発熱,名詞,サ変接続,,,,発熱
18,2020-11-05,2,3,相談,名詞,サ変接続,,,,相談
18,2020-11-05,2,3,件数,名詞,一般,,,,件数
18,2020-11-05,2,3,増加,名詞,サ変接続,,,,増加
18,2020-11-05,3,1,新規,名詞,一般,,,,新規
18,2020-11-05,3,1,陽性,名詞,一般,,,,陽性
18,2020-11-05,3,1,接触,名詞,サ変接続,,,,接触
18,2020-11-05,3,1,不明,名詞,形容動詞語幹,,,,不明
18,2020-11-05,3,1,感染,名詞,サ変接続,,,,感染
18,2020-11-05,3,1,広がり,名詞,一般,,,,広がり
18,2020-11-05,3,1,反映,名詞,サ変接続,,,,反映
18,2020-11-05,3,1,指標,名詞,一般,,,,指標
18,2020-11-05,3,1,接触,名詞,サ変接続,,,,接触
18,2020-11-05,3,1,不明,名詞,形容動詞語幹,,,,不明
18,2020-11-05,3,1,新規,名詞,一般,,,,新規
18,2020-11-05,3,1,陽性,名詞,一般,,,,陽性
18,2020-11-05,3,1,陽性,名詞,一般,,,,陽性
18,2020-11-05,3,1,判明,名詞,サ変接続,,,,判明
18,2020-11-05,3,1,前,名詞,副詞可能,,,,前
18,2020-11-05,3,1,潜在,名詞,サ変接続,,,,潜在
18,2020-11-05,3,1,クラ,名詞,固有名詞,一般,,,クラ
18,2020-11-05,3,1,スター,名詞,一般,,,,スター
18,2020-11-05,3,1,形成,名詞,サ変接続,,,,形成
18,2020-11-05,3,1,可能,名詞,形容動詞語幹,,,,可能
18,2020-11-05,3,1,モニタリング,名詞,一般,,,,モニタリング
18,2020-11-05,3,2,接触,名詞,サ変接続,,,,接触
18,2020-11-05,3,2,不明,名詞,形容動詞語幹,,,,不明
18,2020-11-05,3,2,日,名詞,固有名詞,地域,国,,日
18,2020-11-05,3,2,平均,名詞,サ変接続,,,,平均
18,2020-11-05,3,2,前回,名詞,一般,,,,前回
18,2020-11-05,3,2,人,名詞,一般,,,,人
18,2020-11-05,3,2,月,名詞,一般,,,,月
18,2020-11-05,3,2,日時,名詞,一般,,,,日時
18,2020-11-05,3,2,人,名詞,一般,,,,人
18,2020-11-05,3,2,横ばい,名詞,サ変接続,,,,横ばい
18,2020-11-05,3,3,コメント,名詞,サ変接続,,,,コメント
18,2020-11-05,3,3,接触,名詞,サ変接続,,,,接触
18,2020-11-05,3,3,不明,名詞,形容動詞語幹,,,,不明
18,2020-11-05,3,3,水準,名詞,一般,,,,水準
18,2020-11-05,3,3,推移,名詞,サ変接続,,,,推移
18,2020-11-05,3,3,今後,名詞,副詞可能,,,,今後
18,2020-11-05,3,3,動向,名詞,一般,,,,動向
18,2020-11-05,3,3,警戒,名詞,サ変接続,,,,警戒
18,2020-11-05,3,3,積極,名詞,形容動詞語幹,,,,積極
18,2020-11-05,3,3,疫学,名詞,一般,,,,疫学
18,2020-11-05,3,3,調査,名詞,サ変接続,,,,調査
18,2020-11-05,3,3,拡充,名詞,サ変接続,,,,拡充
18,2020-11-05,3,3,保健所,名詞,一般,,,,保健所
18,2020-11-05,3,3,支援,名詞,サ変接続,,,,支援
18,2020-11-05,3,3,必要,名詞,形容動詞語幹,,,,必要
18,2020-11-05,3,4,新規,名詞,一般,,,,新規
18,2020-11-05,3,4,陽性,名詞,一般,,,,陽性
18,2020-11-05,3,4,接触,名詞,サ変接続,,,,接触
18,2020-11-05,3,4,不明,名詞,形容動詞語幹,,,,不明
18,2020-11-05,3,4,増加,名詞,サ変接続,,,,増加
18,2020-11-05,3,4,増加,名詞,サ変接続,,,,増加
18,2020-11-05,3,4,傾向,名詞,一般,,,,傾向
18,2020-11-05,3,4,指標,名詞,一般,,,,指標
18,2020-11-05,3,5,月,名詞,一般,,,,月
18,2020-11-05,3,5,日時,名詞,一般,,,,日時
18,2020-11-05,3,5,増加,名詞,サ変接続,,,,増加
18,2020-11-05,3,5,前回,名詞,一般,,,,前回
18,2020-11-05,3,6,コメント,名詞,サ変接続,,,,コメント
18,2020-11-05,3,6,新規,名詞,一般,,,,新規
18,2020-11-05,3,6,陽性,名詞,一般,,,,陽性
18,2020-11-05,3,6,接触,名詞,サ変接続,,,,接触
18,2020-11-05,3,6,不明,名詞,形容動詞語幹,,,,不明
18,2020-11-05,3,6,増加,名詞,サ変接続,,,,増加
18,2020-11-05,3,7,月,名詞,一般,,,,月
18,2020-11-05,3,7,中旬,名詞,副詞可能,,,,中旬
18,2020-11-05,3,7,以降,名詞,副詞可能,,,,以降
18,2020-11-05,3,7,増加,名詞,サ変接続,,,,増加
18,2020-11-05,3,7,前後,名詞,副詞可能,,,,前後
18,2020-11-05,3,7,上下,名詞,サ変接続,,,,上下
18,2020-11-05,3,7,増加,名詞,サ変接続,,,,増加
18,2020-11-05,3,7,傾向,名詞,一般,,,,傾向
18,2020-11-05,3,7,変化,名詞,サ変接続,,,,変化
18,2020-11-05,3,7,懸念,名詞,サ変接続,,,,懸念
18,2020-11-05,3,8,感染,名詞,サ変接続,,,,感染
18,2020-11-05,3,8,経路,名詞,一般,,,,経路
18,2020-11-05,3,8,不明,名詞,形容動詞語幹,,,,不明
18,2020-11-05,3,8,割合,名詞,一般,,,,割合
18,2020-11-05,3,8,前回,名詞,一般,,,,前回
18,2020-11-05,3,8,月,名詞,一般,,,,月
18,2020-11-05,3,8,日時,名詞,一般,,,,日時
18,2020-11-05,3,8,国,名詞,一般,,,,国
18,2020-11-05,3,8,指標,名詞,一般,,,,指標
18,2020-11-05,3,8,目安,名詞,一般,,,,目安
18,2020-11-05,3,8,ステージ,名詞,一般,,,,ステージ
18,2020-11-05,3,8,数値,名詞,一般,,,,数値
18,2020-11-05,4,1,PCR,名詞,固有名詞,組織,,,PCR
18,2020-11-05,4,1,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,1,抗原,名詞,一般,,,,抗原
18,2020-11-05,4,1,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,1,PCR,名詞,固有名詞,組織,,,PCR
18,2020-11-05,4,1,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,2,陽性,名詞,一般,,,,陽性
18,2020-11-05,4,2,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,2,体制,名詞,一般,,,,体制
18,2020-11-05,4,2,指標,名詞,一般,,,,指標
18,2020-11-05,4,2,モニタリング,名詞,一般,,,,モニタリング
18,2020-11-05,4,3,迅速,名詞,形容動詞語幹,,,,迅速
18,2020-11-05,4,3,PCR,名詞,固有名詞,組織,,,PCR
18,2020-11-05,4,3,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,3,実施,名詞,サ変接続,,,,実施
18,2020-11-05,4,3,感染,名詞,サ変接続,,,,感染
18,2020-11-05,4,3,拡大,名詞,サ変接続,,,,拡大
18,2020-11-05,4,3,防止,名詞,サ変接続,,,,防止
18,2020-11-05,4,3,重症,名詞,一般,,,,重症
18,2020-11-05,4,3,予防,名詞,サ変接続,,,,予防
18,2020-11-05,4,3,双方,名詞,一般,,,,双方
18,2020-11-05,4,3,効果,名詞,一般,,,,効果
18,2020-11-05,4,4,日,名詞,固有名詞,地域,国,,日
18,2020-11-05,4,4,平均,名詞,サ変接続,,,,平均
18,2020-11-05,4,4,PCR,名詞,固有名詞,組織,,,PCR
18,2020-11-05,4,4,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,4,陽性,名詞,一般,,,,陽性
18,2020-11-05,4,4,前回,名詞,一般,,,,前回
18,2020-11-05,4,4,月,名詞,一般,,,,月
18,2020-11-05,4,4,日時,名詞,一般,,,,日時
18,2020-11-05,4,4,上昇,名詞,サ変接続,,,,上昇
18,2020-11-05,4,5,日,名詞,固有名詞,地域,国,,日
18,2020-11-05,4,5,平均,名詞,サ変接続,,,,平均
18,2020-11-05,4,5,PCR,名詞,固有名詞,組織,,,PCR
18,2020-11-05,4,5,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,5,人数,名詞,一般,,,,人数
18,2020-11-05,4,5,前回,名詞,一般,,,,前回
18,2020-11-05,4,5,人,名詞,一般,,,,人
18,2020-11-05,4,5,月,名詞,一般,,,,月
18,2020-11-05,4,5,日時,名詞,一般,,,,日時
18,2020-11-05,4,5,人,名詞,一般,,,,人
18,2020-11-05,4,5,減少,名詞,サ変接続,,,,減少
18,2020-11-05,4,6,コメント,名詞,サ変接続,,,,コメント
18,2020-11-05,4,6,日,名詞,固有名詞,地域,国,,日
18,2020-11-05,4,6,平均,名詞,サ変接続,,,,平均
18,2020-11-05,4,6,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,6,件数,名詞,一般,,,,件数
18,2020-11-05,4,6,減少,名詞,サ変接続,,,,減少
18,2020-11-05,4,6,原因,名詞,一般,,,,原因
18,2020-11-05,4,6,精査,名詞,サ変接続,,,,精査
18,2020-11-05,4,7,新規,名詞,一般,,,,新規
18,2020-11-05,4,7,陽性,名詞,一般,,,,陽性
18,2020-11-05,4,7,陽性,名詞,一般,,,,陽性
18,2020-11-05,4,7,上昇,名詞,サ変接続,,,,上昇
18,2020-11-05,4,7,推移,名詞,サ変接続,,,,推移
18,2020-11-05,4,7,警戒,名詞,サ変接続,,,,警戒
18,2020-11-05,4,7,必要,名詞,形容動詞語幹,,,,必要
18,2020-11-05,4,8,経済,名詞,一般,,,,経済
18,2020-11-05,4,8,活動,名詞,サ変接続,,,,活動
18,2020-11-05,4,8,活発,名詞,形容動詞語幹,,,,活発
18,2020-11-05,4,8,感染,名詞,サ変接続,,,,感染
18,2020-11-05,4,8,拡大,名詞,サ変接続,,,,拡大
18,2020-11-05,4,8,リスク,名詞,一般,,,,リスク
18,2020-11-05,4,8,機会,名詞,一般,,,,機会
18,2020-11-05,4,8,増加,名詞,サ変接続,,,,増加
18,2020-11-05,4,8,感染,名詞,サ変接続,,,,感染
18,2020-11-05,4,8,経路,名詞,一般,,,,経路
18,2020-11-05,4,8,多岐,名詞,一般,,,,多岐
18,2020-11-05,4,8,可能,名詞,形容動詞語幹,,,,可能
18,2020-11-05,4,9,感染,名詞,サ変接続,,,,感染
18,2020-11-05,4,9,リスク,名詞,一般,,,,リスク
18,2020-11-05,4,9,地域,名詞,一般,,,,地域
18,2020-11-05,4,9,集団,名詞,一般,,,,集団
18,2020-11-05,4,9,重症,名詞,一般,,,,重症
18,2020-11-05,4,9,リスク,名詞,一般,,,,リスク
18,2020-11-05,4,9,高齢,名詞,一般,,,,高齢
18,2020-11-05,4,9,施設,名詞,サ変接続,,,,施設
18,2020-11-05,4,9,感染,名詞,サ変接続,,,,感染
18,2020-11-05,4,9,予防,名詞,サ変接続,,,,予防
18,2020-11-05,4,9,情報,名詞,一般,,,,情報
18,2020-11-05,4,9,提供,名詞,サ変接続,,,,提供
18,2020-11-05,4,9,感染,名詞,サ変接続,,,,感染
18,2020-11-05,4,9,拡大,名詞,サ変接続,,,,拡大
18,2020-11-05,4,9,抑止,名詞,サ変接続,,,,抑止
18,2020-11-05,4,9,観点,名詞,一般,,,,観点
18,2020-11-05,4,9,症状,名詞,一般,,,,症状
18,2020-11-05,4,9,集中,名詞,サ変接続,,,,集中
18,2020-11-05,4,9,PCR,名詞,固有名詞,組織,,,PCR
18,2020-11-05,4,9,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,9,戦略,名詞,一般,,,,戦略
18,2020-11-05,4,9,検討,名詞,サ変接続,,,,検討
18,2020-11-05,4,9,必要,名詞,形容動詞語幹,,,,必要
18,2020-11-05,4,9,PCR,名詞,固有名詞,組織,,,PCR
18,2020-11-05,4,9,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,9,月,名詞,一般,,,,月
18,2020-11-05,4,9,日時,名詞,一般,,,,日時
18,2020-11-05,4,9,最大,名詞,一般,,,,最大
18,2020-11-05,4,9,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,9,能力,名詞,一般,,,,能力
18,2020-11-05,4,9,確保,名詞,サ変接続,,,,確保
18,2020-11-05,4,10,新型,名詞,一般,,,,新型
18,2020-11-05,4,10,コロナ,名詞,一般,,,,コロナ
18,2020-11-05,4,10,ウイルス,名詞,一般,,,,ウイルス
18,2020-11-05,4,10,季節,名詞,一般,,,,季節
18,2020-11-05,4,10,インフルエンザ,名詞,一般,,,,インフルエンザ
18,2020-11-05,4,10,同時,名詞,一般,,,,同時
18,2020-11-05,4,10,流行,名詞,サ変接続,,,,流行
18,2020-11-05,4,10,都,名詞,一般,,,,都
18,2020-11-05,4,10,東京,名詞,固有名詞,地域,一般,,東京
18,2020-11-05,4,10,iCDC,名詞,固有名詞,組織,,,iCDC
18,2020-11-05,4,10,議論,名詞,サ変接続,,,,議論
18,2020-11-05,4,10,新型,名詞,一般,,,,新型
18,2020-11-05,4,10,コロナ,名詞,一般,,,,コロナ
18,2020-11-05,4,10,ウイルス,名詞,一般,,,,ウイルス
18,2020-11-05,4,10,感染,名詞,サ変接続,,,,感染
18,2020-11-05,4,10,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,10,体制,名詞,一般,,,,体制
18,2020-11-05,4,10,整備,名詞,サ変接続,,,,整備
18,2020-11-05,4,10,計画,名詞,サ変接続,,,,計画
18,2020-11-05,4,10,策定,名詞,サ変接続,,,,策定
18,2020-11-05,4,10,ピーク,名詞,一般,,,,ピーク
18,2020-11-05,4,10,必要,名詞,形容動詞語幹,,,,必要
18,2020-11-05,4,10,想定,名詞,サ変接続,,,,想定
18,2020-11-05,4,10,大約,名詞,一般,,,,大約
18,2020-11-05,4,10,PCR,名詞,固有名詞,組織,,,PCR
18,2020-11-05,4,10,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,10,迅速,名詞,形容動詞語幹,,,,迅速
18,2020-11-05,4,10,実施,名詞,サ変接続,,,,実施
18,2020-11-05,4,10,東京,名詞,固有名詞,地域,一般,,東京
18,2020-11-05,4,10,医師,名詞,一般,,,,医師
18,2020-11-05,4,10,関係,名詞,サ変接続,,,,関係
18,2020-11-05,4,10,機関,名詞,一般,,,,機関
18,2020-11-05,4,10,連携,名詞,サ変接続,,,,連携
18,2020-11-05,4,10,月,名詞,一般,,,,月
18,2020-11-05,4,10,上旬,名詞,副詞可能,,,,上旬
18,2020-11-05,4,10,検査,名詞,サ変接続,,,,検査
18,2020-11-05,4,10,体制,名詞,一般,,,,体制
18,2020-11-05,4,10,整備,名詞,サ変接続,,,,整備
18,2020-11-05,4,11,国,名詞,一般,,,,国
18,2020-11-05,4,11,指標,名詞,一般,,,,指標
18,2020-11-05,4,11,目安,名詞,一般,,,,目安
18,2020-11-05,4,11,ステージ,名詞,一般,,,,ステージ
18,2020-11-05,4,11,値,名詞,一般,,,,値
18,2020-11-05,4,11,ステージ,名詞,一般,,,,ステージ
18,2020-11-05,4,11,相当,名詞,サ変接続,,,,相当
18,2020-11-05,5,1,東京,名詞,固有名詞,地域,一般,,東京
18,2020-11-05,5,1,ルール,名詞,一般,,,,ルール
18,2020-11-05,5,1,適用,名詞,サ変接続,,,,適用
18,2020-11-05,5,1,件数,名詞,一般,,,,件数
18,2020-11-05,5,1,件,名詞,一般,,,,件
18,2020-11-05,5,1,前後,名詞,副詞可能,,,,前後
18,2020-11-05,5,1,推移,名詞,サ変接続,,,,推移
18,2020-11-05,5,2,東京,名詞,固有名詞,地域,一般,,東京
18,2020-11-05,5,2,ルール,名詞,一般,,,,ルール
18,2020-11-05,5,2,適用,名詞,サ変接続,,,,適用
18,2020-11-05,5,2,件数,名詞,一般,,,,件数
18,2020-11-05,5,2,日,名詞,固有名詞,地域,国,,日
18,2020-11-05,5,2,平均,名詞,サ変接続,,,,平均
18,2020-11-05,5,2,前回,名詞,一般,,,,前回
18,2020-11-05,5,2,件,名詞,一般,,,,件
18,2020-11-05,5,2,月,名詞,一般,,,,月
18,2020-11-05,5,2,日時,名詞,一般,,,,日時
18,2020-11-05,5,2,件,名詞,一般,,,,件
18,2020-11-05,5,2,横ばい,名詞,サ変接続,,,,横ばい
18,2020-11-05,6,1,月,名詞,一般,,,,月
18,2020-11-05,6,1,日時,名詞,一般,,,,日時
18,2020-11-05,6,1,入院,名詞,サ変接続,,,,入院
18,2020-11-05,6,1,患者,名詞,一般,,,,患者
18,2020-11-05,6,1,前回,名詞,一般,,,,前回
18,2020-11-05,6,1,人,名詞,一般,,,,人
18,2020-11-05,6,1,人,名詞,一般,,,,人
18,2020-11-05,6,2,コメント,名詞,サ変接続,,,,コメント
18,2020-11-05,6,2,今週,名詞,副詞可能,,,,今週
18,2020-11-05,6,2,新規,名詞,一般,,,,新規
18,2020-11-05,6,2,陽性,名詞,一般,,,,陽性
18,2020-11-05,6,2,接触,名詞,サ変接続,,,,接触
18,2020-11-05,6,2,不明,名詞,形容動詞語幹,,,,不明
18,2020-11-05,6,2,増加,名詞,サ変接続,,,,増加
18,2020-11-05,6,2,入院,名詞,サ変接続,,,,入院
18,2020-11-05,6,2,患者,名詞,一般,,,,患者
18,2020-11-05,6,2,人,名詞,一般,,,,人
18,2020-11-05,6,2,前後,名詞,副詞可能,,,,前後
18,2020-11-05,6,2,推移,名詞,サ変接続,,,,推移
18,2020-11-05,6,2,入院,名詞,サ変接続,,,,入院
18,2020-11-05,6,2,患者,名詞,一般,,,,患者
18,2020-11-05,6,2,急増,名詞,サ変接続,,,,急増
18,2020-11-05,6,2,対応,名詞,サ変接続,,,,対応
18,2020-11-05,6,2,病床,名詞,一般,,,,病床
18,2020-11-05,6,2,確保,名詞,サ変接続,,,,確保
18,2020-11-05,6,2,必要,名詞,形容動詞語幹,,,,必要
18,2020-11-05,6,2,状況,名詞,一般,,,,状況
18,2020-11-05,6,3,医療,名詞,一般,,,,医療
18,2020-11-05,6,3,機関,名詞,一般,,,,機関
18,2020-11-05,6,3,負担,名詞,サ変接続,,,,負担
18,2020-11-05,6,3,状況,名詞,一般,,,,状況
18,2020-11-05,6,3,長期,名詞,一般,,,,長期
18,2020-11-05,6,4,陽性,名詞,一般,,,,陽性
18,2020-11-05,6,4,陽性,名詞,一般,,,,陽性
18,2020-11-05,6,4,同様,名詞,形容動詞語幹,,,,同様
18,2020-11-05,6,4,感染,名詞,サ変接続,,,,感染
18,2020-11-05,6,4,防御,名詞,サ変接続,,,,防御
18,2020-11-05,6,4,対策,名詞,サ変接続,,,,対策
18,2020-11-05,6,4,個室,名詞,一般,,,,個室
18,2020-11-05,6,4,管理,名詞,サ変接続,,,,管理
18,2020-11-05,6,4,必要,名詞,形容動詞語幹,,,,必要
18,2020-11-05,6,4,疑い,名詞,一般,,,,疑い
18,2020-11-05,6,4,患者,名詞,一般,,,,患者
18,2020-11-05,6,4,日当,名詞,固有名詞,人名,姓,,日当
18,2020-11-05,6,4,都内,名詞,一般,,,,都内
18,2020-11-05,6,4,全域,名詞,一般,,,,全域
18,2020-11-05,6,5,保健所,名詞,一般,,,,保健所
18,2020-11-05,6,5,入院,名詞,サ変接続,,,,入院
18,2020-11-05,6,5,調整,名詞,サ変接続,,,,調整
18,2020-11-05,6,5,本部,名詞,一般,,,,本部
18,2020-11-05,6,5,要請,名詞,サ変接続,,,,要請
18,2020-11-05,6,5,件数,名詞,一般,,,,件数
18,2020-11-05,6,5,割,名詞,一般,,,,割
18,2020-11-05,6,5,症状,名詞,一般,,,,症状
18,2020-11-05,6,5,陽性,名詞,一般,,,,陽性
18,2020-11-05,6,5,感染,名詞,サ変接続,,,,感染
18,2020-11-05,6,5,軽症,名詞,一般,,,,軽症
18,2020-11-05,6,5,認知,名詞,サ変接続,,,,認知
18,2020-11-05,6,5,併存,名詞,サ変接続,,,,併存
18,2020-11-05,6,5,患者,名詞,一般,,,,患者
18,2020-11-05,6,6,陽性,名詞,一般,,,,陽性
18,2020-11-05,6,6,患者,名詞,一般,,,,患者
18,2020-11-05,6,6,入院,名詞,サ変接続,,,,入院
18,2020-11-05,6,6,退院,名詞,サ変接続,,,,退院
18,2020-11-05,6,6,手続き,名詞,サ変接続,,,,手続き
18,2020-11-05,6,6,感染,名詞,サ変接続,,,,感染
18,2020-11-05,6,6,防御,名詞,サ変接続,,,,防御
18,2020-11-05,6,6,対策,名詞,サ変接続,,,,対策
18,2020-11-05,6,6,検査,名詞,サ変接続,,,,検査
18,2020-11-05,6,6,調整,名詞,サ変接続,,,,調整
18,2020-11-05,6,6,消毒,名詞,サ変接続,,,,消毒
18,2020-11-05,6,6,軽症,名詞,一般,,,,軽症
18,2020-11-05,6,6,通常,名詞,一般,,,,通常
18,2020-11-05,6,6,患者,名詞,一般,,,,患者
18,2020-11-05,6,6,多く,名詞,副詞可能,,,,多く
18,2020-11-05,6,6,人手,名詞,一般,,,,人手
18,2020-11-05,6,6,労力,名詞,一般,,,,労力
18,2020-11-05,6,6,時間,名詞,副詞可能,,,,時間
18,2020-11-05,6,6,必要,名詞,形容動詞語幹,,,,必要
18,2020-11-05,6,7,煩雑,名詞,形容動詞語幹,,,,煩雑
18,2020-11-05,6,7,入院,名詞,サ変接続,,,,入院
18,2020-11-05,6,7,退院,名詞,サ変接続,,,,退院
18,2020-11-05,6,7,作業,名詞,サ変接続,,,,作業
18,2020-11-05,6,7,医療,名詞,一般,,,,医療
18,2020-11-05,6,7,機関,名詞,一般,,,,機関
18,2020-11-05,6,7,負担,名詞,サ変接続,,,,負担
18,2020-11-05,6,7,要因,名詞,一般,,,,要因
18,2020-11-05,6,8,確保,名詞,サ変接続,,,,確保
18,2020-11-05,6,8,病床,名詞,一般,,,,病床
18,2020-11-05,6,8,当日,名詞,副詞可能,,,,当日
18,2020-11-05,6,8,入院,名詞,サ変接続,,,,入院
18,2020-11-05,6,8,病床,名詞,一般,,,,病床
18,2020-11-05,6,9,病院,名詞,一般,,,,病院
18,2020-11-05,6,9,当日,名詞,副詞可能,,,,当日
18,2020-11-05,6,9,入院,名詞,サ変接続,,,,入院
18,2020-11-05,6,9,患者,名詞,一般,,,,患者
18,2020-11-05,6,9,数,名詞,一般,,,,数
18,2020-11-05,6,9,限り,名詞,ナイ形容詞語幹,,,,限り
18,2020-11-05,6,10,宿泊,名詞,サ変接続,,,,宿泊
18,2020-11-05,6,10,療養,名詞,サ変接続,,,,療養
18,2020-11-05,6,10,患者,名詞,一般,,,,患者
18,2020-11-05,6,10,健康,名詞,形容動詞語幹,,,,健康
18,2020-11-05,6,10,観察,名詞,サ変接続,,,,観察
18,2020-11-05,6,10,業務,名詞,一般,,,,業務
18,2020-11-05,6,10,医師,名詞,一般,,,,医師
18,2020-11-05,6,10,通常,名詞,一般,,,,通常
18,2020-11-05,6,10,医療,名詞,一般,,,,医療
18,2020-11-05,6,10,現場,名詞,一般,,,,現場
18,2020-11-05,6,10,苦労,名詞,サ変接続,,,,苦労
18,2020-11-05,6,10,確保,名詞,サ変接続,,,,確保
18,2020-11-05,6,11,全て,名詞,副詞可能,,,,全て
18,2020-11-05,6,11,宿泊,名詞,サ変接続,,,,宿泊
18,2020-11-05,6,11,療養,名詞,サ変接続,,,,療養
18,2020-11-05,6,11,施設,名詞,サ変接続,,,,施設
